client_id,idade,sexo,cidade,estado,perfil_investidor,saldo_inicial,saldo_6_meses,saldo_12_meses,logins_mes,tempo_app_min_mes,contato_assessor,ativos_carteira,assessor_principal,perfil_assessor,tempo_casa_assessor_anos,qtd_clientes_assessor,tempo_resposta_horas,dias_sem_login,abriu_email_marketing,clicou_oferta,lucro_12_meses,churn,variacao_saldo_12m_perc,score_engajamento,interacao_assessor,cliente_vip,risco_inativo,teve_lucro,churn_probability,risk_segment,processed_at
745,59,Feminino,Belo Horizonte,RJ,Agressivo,198400.59,180187.69,267592.28,3,313,2,"Cripto, FIIs",João Pereira,Moderado,8.9,262,3.4,35,0,0,69191.69000000003,0,34.87474003983559,26.083333333333332,0.5882352941176471,1,1,1,0.00091559894,Baixo,2026-05-11T20:10:58.511270
746,26,Masculino,Porto Alegre,MG,Moderado,59519.42,74977.84,57327.2,8,101,6,"Ações, Renda Fixa",Juliana Mendes,Agressivo,2.9,382,25.3,34,0,0,-2192.220000000001,1,-3.6832012139903267,23.085714285714285,0.23715415019762845,0,1,0,0.9755425,Alto,2026-05-11T20:10:58.511270
747,67,Feminino,Belo Horizonte,RJ,Moderado,42853.39,53720.46,38566.76,40,117,9,"Renda Fixa, FIIs",Fernanda Alves,Comercial,8.4,59,18.5,42,0,1,-4286.629999999997,1,-10.003012597136417,108.83720930232558,0.4864864864864865,0,1,0,0.99011934,Alto,2026-05-11T20:10:58.511270
748,44,Feminino,São Paulo,PR,Moderado,153307.31,153525.48,159858.93,21,460,1,"Exterior, Cripto, FIIs",João Pereira,Moderado,4.9,407,2.6,2,0,1,6551.619999999995,0,4.27352094300004,3220.0,0.3846153846153846,0,0,1,0.00015371667,Baixo,2026-05-11T20:10:58.511270
749,19,Feminino,Belo Horizonte,MG,Agressivo,51352.24,46049.11,57283.18,17,467,9,Exterior,Carlos Silva,Comercial,3.1,252,16.4,57,0,0,5930.940000000002,0,11.54952539558158,136.8793103448276,0.5487804878048781,0,1,1,0.018400514,Baixo,2026-05-11T20:10:58.511270
750,22,Feminino,Curitiba,RS,Conservador,173246.91,197896.38,141110.21,11,136,9,"Exterior, Fundos, Renda Fixa",Mariana Costa,Agressivo,9.9,245,19.1,17,1,1,-32136.70000000001,0,-18.549652631611156,83.11111111111111,0.47120418848167533,0,0,0,0.0034696122,Baixo,2026-05-11T20:10:58.511270
751,46,Feminino,São Paulo,RJ,Agressivo,21465.68,15498.82,28217.92,41,125,1,FIIs,Carlos Silva,Agressivo,8.3,107,47.5,57,0,0,6752.239999999998,0,31.45597996429649,88.36206896551724,0.021052631578947368,0,1,1,0.0012007985,Baixo,2026-05-11T20:10:58.511270
752,54,Feminino,São Paulo,RS,Moderado,26065.08,25670.49,27051.24,42,201,2,"FIIs, Renda Fixa",Ana Souza,Agressivo,9.9,305,10.4,50,0,0,986.1599999999999,0,3.783452803521032,165.52941176470588,0.1923076923076923,0,1,1,0.003748461,Baixo,2026-05-11T20:10:58.511270
753,55,Feminino,Porto Alegre,SP,Moderado,195851.16,176617.41,176391.58,38,486,9,Renda Fixa,João Pereira,Agressivo,2.1,272,26.4,45,0,0,-19459.58000000002,1,-9.935902345434164,401.4782608695652,0.34090909090909094,0,1,0,0.978268,Alto,2026-05-11T20:10:58.511270
754,36,Feminino,Rio de Janeiro,RJ,Agressivo,135093.94,169181.05,94044.15,8,43,6,"Renda Fixa, Fundos, Ações",Patrícia Rocha,Agressivo,1.9,418,47.4,55,0,0,-41049.79000000001,1,-30.386107622592107,6.142857142857143,0.12658227848101267,0,1,0,0.99759835,Alto,2026-05-11T20:10:58.511270
755,25,Masculino,São Paulo,MG,Moderado,169530.56,119892.32,138160.73,5,570,2,"Fundos, Cripto, FIIs",Juliana Mendes,Comercial,5.3,229,38.1,42,1,0,-31369.82999999999,0,-18.503938169023915,66.27906976744185,0.05249343832020997,0,1,0,0.01096846,Baixo,2026-05-11T20:10:58.511270
756,65,Masculino,Rio de Janeiro,RJ,Agressivo,65541.55,67618.49,95320.55,18,516,6,"FIIs, Cripto, Fundos",Mariana Costa,Agressivo,6.6,467,47.7,23,1,1,29779.0,0,45.43530020269584,387.0,0.12578616352201258,0,0,1,0.00034192146,Baixo,2026-05-11T20:10:58.511270
757,62,Masculino,Belo Horizonte,RS,Moderado,135620.27,155203.59,118612.09,47,478,8,"Cripto, Renda Fixa, Exterior",Mariana Costa,Comercial,2.1,411,46.5,31,0,1,-17008.17999999999,1,-12.541030924064668,702.0625,0.17204301075268819,0,1,0,0.13799101,Baixo,2026-05-11T20:10:58.511270
758,18,Masculino,Curitiba,PR,Conservador,119254.12,118182.12,89675.92,46,165,9,"Exterior, Renda Fixa, FIIs",Juliana Mendes,Agressivo,8.7,84,23.8,33,1,1,-29578.2,1,-24.802665098698476,223.23529411764707,0.37815126050420167,0,1,0,0.9989109,Alto,2026-05-11T20:10:58.511270
759,39,Feminino,Porto Alegre,RJ,Conservador,121026.87,90920.45,122794.53,6,293,3,"Fundos, Exterior",Rafael Gomes,Comercial,5.6,408,33.6,58,0,1,1767.660000000003,0,1.4605516940163812,29.796610169491526,0.08928571428571429,0,1,1,0.04417377,Baixo,2026-05-11T20:10:58.511270
760,69,Masculino,Rio de Janeiro,MG,Moderado,136823.96,175610.38,119909.64,15,204,6,"Renda Fixa, FIIs, Fundos",Bruno Martins,Agressivo,4.4,152,5.7,1,1,0,-16914.31999999999,0,-12.362103830352515,1530.0,1.0526315789473684,0,0,0,0.002867918,Baixo,2026-05-11T20:10:58.511270
761,34,Feminino,São Paulo,SP,Agressivo,115496.48,116744.56,72952.58,4,532,8,"FIIs, Cripto",Ana Souza,Comercial,6.2,210,21.5,1,0,1,-42543.89999999999,0,-36.835668065381725,1064.0,0.37209302325581395,0,0,0,0.010321458,Baixo,2026-05-11T20:10:58.511270
762,24,Masculino,Rio de Janeiro,PR,Conservador,86383.41,92301.69,76952.99,15,507,7,"Ações, Cripto",João Pereira,Agressivo,6.5,249,38.9,9,0,0,-9430.419999999998,0,-10.916934165946907,760.5,0.17994858611825193,0,0,0,0.00280514,Baixo,2026-05-11T20:10:58.511270
763,42,Masculino,São Paulo,SP,Agressivo,55908.62,47073.15,60923.5,0,252,7,Fundos,Mariana Costa,Moderado,0.9,209,24.5,22,0,0,5014.879999999997,0,8.969779615379519,0.0,0.2857142857142857,0,0,1,0.00015409749,Baixo,2026-05-11T20:10:58.511270
764,62,Masculino,Rio de Janeiro,RJ,Moderado,153947.68,152423.42,168809.96,50,387,8,Renda Fixa,Mariana Costa,Comercial,10.0,232,33.9,14,0,1,14862.28,0,9.654111059029926,1290.0,0.2359882005899705,0,0,1,0.0005972261,Baixo,2026-05-11T20:10:58.511270
765,21,Feminino,São Paulo,RS,Agressivo,46028.21,44071.54,42387.52,36,222,4,Fundos,Juliana Mendes,Moderado,4.0,402,35.9,53,1,1,-3640.690000000002,1,-7.909692773192793,148.0,0.11142061281337048,0,1,0,0.98387676,Alto,2026-05-11T20:10:58.511270
766,53,Masculino,Belo Horizonte,RS,Conservador,138778.51,103381.32,139135.52,38,91,4,"Ações, Exterior, Fundos",Patrícia Rocha,Comercial,1.1,185,12.5,11,0,0,357.0099999999802,0,0.2572516450853811,288.1666666666667,0.32,0,0,1,0.00016179476,Baixo,2026-05-11T20:10:58.511270
767,23,Feminino,São Paulo,MG,Agressivo,47433.23,36224.58,69677.81,18,86,2,"Renda Fixa, Exterior",Juliana Mendes,Comercial,8.6,479,42.1,42,1,0,22244.57999999999,0,46.89661657028204,36.0,0.047505938242280284,0,1,1,0.0006622485,Baixo,2026-05-11T20:10:58.511270
768,48,Feminino,São Paulo,RS,Agressivo,125440.7,150840.37,117865.79,53,66,4,Cripto,Juliana Mendes,Comercial,9.9,447,22.3,16,1,0,-7574.910000000003,0,-6.038638177242317,205.76470588235293,0.17937219730941703,0,0,0,0.0018804623,Baixo,2026-05-11T20:10:58.511270
769,36,Masculino,Curitiba,PR,Moderado,149668.58,126304.11,124584.74,36,504,7,Exterior,Fernanda Alves,Conservador,8.3,275,10.5,17,1,1,-25083.83999999998,0,-16.759589754910472,1008.0,0.6666666666666666,0,0,0,0.0008024781,Baixo,2026-05-11T20:10:58.511270
770,61,Masculino,São Paulo,RS,Moderado,44524.06,36375.04,36470.56,16,46,4,"FIIs, Renda Fixa",João Pereira,Agressivo,8.6,441,41.6,13,0,0,-8053.5,0,-18.08797310937053,52.57142857142857,0.09615384615384615,0,0,0,0.0014917295,Baixo,2026-05-11T20:10:58.511270
771,71,Masculino,Curitiba,MG,Moderado,12928.72,12966.82,13083.71,25,16,3,"Renda Fixa, Ações, Exterior",Rafael Gomes,Moderado,6.4,292,20.3,16,1,0,154.9899999999998,0,1.198803903247961,23.529411764705884,0.14778325123152708,0,0,1,0.000652628,Baixo,2026-05-11T20:10:58.511270
772,56,Feminino,Porto Alegre,RJ,Conservador,27063.77,31427.76,34738.19,21,119,7,"FIIs, Exterior",Juliana Mendes,Moderado,9.3,155,36.1,14,1,0,7674.420000000002,0,28.356803209604582,166.6,0.19390581717451522,0,0,1,0.00011244192,Baixo,2026-05-11T20:10:58.511270
773,44,Masculino,Curitiba,RJ,Conservador,121593.4,89634.75,95498.16,7,222,6,"Cripto, Ações, Renda Fixa",Patrícia Rocha,Comercial,0.8,120,26.5,11,1,0,-26095.23999999999,0,-21.461066143392646,129.5,0.22641509433962265,0,0,0,0.0010141167,Baixo,2026-05-11T20:10:58.511270
774,27,Feminino,Belo Horizonte,RS,Moderado,170039.83,177876.07,210571.63,32,110,5,FIIs,Rafael Gomes,Moderado,7.8,126,18.6,58,0,1,40531.80000000002,0,23.836650507119433,59.66101694915254,0.26881720430107525,1,1,1,0.0028897075,Baixo,2026-05-11T20:10:58.511270
775,43,Feminino,Curitiba,SP,Moderado,9954.37,7680.06,6162.1,1,532,4,Cripto,Lucas Oliveira,Moderado,6.9,103,39.0,15,1,1,-3792.27,0,-38.09653448686356,33.25,0.10256410256410256,0,0,0,0.00480576,Baixo,2026-05-11T20:10:58.511270
776,36,Masculino,Porto Alegre,RJ,Conservador,147096.1,106185.24,143718.73,29,476,4,"Cripto, Renda Fixa, Fundos",João Pereira,Moderado,1.0,326,28.3,31,0,0,-3377.369999999995,0,-2.296029602416376,431.375,0.1413427561837456,0,1,0,0.0003676395,Baixo,2026-05-11T20:10:58.511270
777,56,Masculino,Belo Horizonte,RS,Conservador,68922.41,50426.83,89480.49,46,391,9,"Cripto, Exterior",Mariana Costa,Moderado,5.7,160,19.1,22,1,1,20558.08,0,29.827860053065468,782.0,0.47120418848167533,0,0,1,0.00032378142,Baixo,2026-05-11T20:10:58.511270
778,20,Feminino,Rio de Janeiro,MG,Conservador,96227.15,115520.55,87072.07,19,230,1,"Cripto, Exterior",Lucas Oliveira,Conservador,5.4,273,5.7,37,1,0,-9155.079999999987,1,-9.51403008402513,115.0,0.17543859649122806,0,1,0,0.9786229,Alto,2026-05-11T20:10:58.511270
779,62,Feminino,Rio de Janeiro,RS,Conservador,185843.05,143244.75,205795.79,59,485,3,"Ações, Fundos",Rafael Gomes,Comercial,7.1,124,43.0,33,0,1,19952.74000000002,0,10.736339077517304,841.6176470588235,0.06976744186046512,1,1,1,0.003507641,Baixo,2026-05-11T20:10:58.511270
780,30,Feminino,Curitiba,RJ,Moderado,67062.33,48760.4,52609.14,17,412,7,"Fundos, Exterior, Renda Fixa",Rafael Gomes,Moderado,1.2,63,2.2,33,0,1,-14453.19,0,-21.55187569534193,206.0,3.1818181818181817,0,1,0,0.020170163,Baixo,2026-05-11T20:10:58.511270
781,67,Masculino,Curitiba,MG,Conservador,93602.05,90114.43,118668.29,42,461,7,"Renda Fixa, Fundos",João Pereira,Conservador,8.2,307,41.5,15,1,1,25066.23999999999,0,26.779584421495027,1210.125,0.1686746987951807,0,0,1,0.00012154976,Baixo,2026-05-11T20:10:58.511270
782,45,Feminino,Porto Alegre,RS,Moderado,3722.8,4491.17,2408.84,56,25,0,Exterior,Bruno Martins,Conservador,1.8,238,17.6,33,0,1,-1313.96,1,-35.294939293005264,41.1764705882353,0.0,0,1,0,0.978123,Alto,2026-05-11T20:10:58.511270
783,37,Masculino,Porto Alegre,PR,Agressivo,17238.15,14780.77,23569.52,9,207,1,"Exterior, Renda Fixa, FIIs",Fernanda Alves,Comercial,4.5,413,30.9,39,1,0,6331.369999999999,0,36.72882530898036,46.575,0.03236245954692557,0,1,1,0.0003405928,Baixo,2026-05-11T20:10:58.511270
784,45,Feminino,São Paulo,MG,Agressivo,52459.73,49995.57,40833.43,23,421,4,"Cripto, Exterior, Renda Fixa",Mariana Costa,Agressivo,8.9,288,44.3,6,1,0,-11626.3,0,-22.1623328980153,1383.2857142857142,0.09029345372460497,0,0,0,0.0008987727,Baixo,2026-05-11T20:10:58.511270
785,25,Feminino,Porto Alegre,PR,Conservador,6542.6,4736.54,9074.31,55,420,8,"FIIs, Cripto, Renda Fixa",Lucas Oliveira,Agressivo,5.8,450,7.7,32,0,0,2531.709999999999,0,38.69577843670711,700.0,1.0389610389610389,0,1,1,0.007913545,Baixo,2026-05-11T20:10:58.511270
786,58,Masculino,São Paulo,SP,Agressivo,126643.69,122774.36,116167.26,3,452,9,"Fundos, FIIs",Juliana Mendes,Agressivo,4.1,383,27.4,3,0,1,-10476.43000000001,0,-8.272366353191389,339.0,0.3284671532846716,0,0,0,0.0014356148,Baixo,2026-05-11T20:10:58.511270
787,56,Feminino,Belo Horizonte,MG,Agressivo,85853.27,89851.27,107352.24,36,516,6,"FIIs, Exterior, Fundos",Ana Souza,Moderado,1.0,353,36.8,42,0,1,21498.97,0,25.041527247593482,432.0,0.16304347826086957,0,1,1,0.018375227,Baixo,2026-05-11T20:10:58.511270
788,18,Masculino,Curitiba,PR,Agressivo,110080.9,114764.21,97675.09,3,89,9,Fundos,Bruno Martins,Comercial,6.9,140,36.5,51,1,0,-12405.81,1,-11.269720723576931,5.134615384615385,0.2465753424657534,0,1,0,0.9988883,Alto,2026-05-11T20:10:58.511270
789,20,Masculino,Belo Horizonte,RJ,Conservador,35754.79,32159.86,50604.49,12,171,4,"Ações, Exterior, Fundos",Mariana Costa,Agressivo,9.9,441,25.5,6,1,1,14849.7,0,41.5320576627635,293.14285714285717,0.1568627450980392,0,0,1,0.00013093624,Baixo,2026-05-11T20:10:58.511270
790,30,Feminino,Porto Alegre,RJ,Conservador,59890.47,53261.79,42760.2,24,388,0,Ações,Ana Souza,Moderado,9.2,233,30.2,17,1,1,-17130.27,0,-28.602664163430347,517.3333333333334,0.0,0,0,0,0.00070937694,Baixo,2026-05-11T20:10:58.511270
791,45,Masculino,Belo Horizonte,SP,Agressivo,133101.07,101685.78,101245.7,12,472,5,"Renda Fixa, Ações, Exterior",Fernanda Alves,Comercial,7.3,66,36.5,3,0,0,-31855.37000000001,0,-23.93321856841572,1416.0,0.136986301369863,0,0,0,0.0028526115,Baixo,2026-05-11T20:10:58.511270
792,74,Masculino,Belo Horizonte,MG,Moderado,193095.24,177662.87,201538.74,17,76,7,"Cripto, Ações, Exterior",Ana Souza,Moderado,1.5,61,40.4,48,0,1,8443.5,0,4.372712657235881,26.367346938775512,0.17326732673267328,1,1,1,0.019582018,Baixo,2026-05-11T20:10:58.511270
793,66,Feminino,Belo Horizonte,MG,Agressivo,11032.94,8381.69,7433.38,58,525,6,"FIIs, Exterior",Juliana Mendes,Agressivo,2.8,215,36.7,10,0,0,-3599.56,0,-32.625573963059715,2768.181818181818,0.16348773841961853,0,0,0,0.0015306759,Baixo,2026-05-11T20:10:58.511270
794,42,Masculino,Porto Alegre,MG,Conservador,178186.48,206688.76,138340.81,23,477,1,Cripto,Ana Souza,Agressivo,2.3,195,17.3,42,1,1,-39845.67000000001,1,-22.361780759123818,255.13953488372093,0.057803468208092484,0,1,0,0.99352723,Alto,2026-05-11T20:10:58.511270
795,73,Masculino,Belo Horizonte,SP,Conservador,115799.36,148195.92,167838.4,1,262,4,"Exterior, FIIs",Bruno Martins,Conservador,3.9,331,47.8,19,0,0,52039.03999999999,0,44.93897030173569,13.1,0.08368200836820085,0,0,1,5.836452e-05,Baixo,2026-05-11T20:10:58.511270
796,50,Masculino,São Paulo,MG,Conservador,113219.99,145153.09,167434.33,47,279,3,Cripto,Carlos Silva,Conservador,2.7,86,21.1,10,0,1,54214.33999999998,0,47.88407064865487,1192.090909090909,0.14218009478672985,0,0,1,0.00018617073,Baixo,2026-05-11T20:10:58.511270
797,55,Feminino,Porto Alegre,RJ,Agressivo,100555.43,122581.36,94384.68,32,24,8,"Cripto, Exterior, FIIs",Bruno Martins,Comercial,2.8,119,1.7,14,1,1,-6170.75,0,-6.136665120918881,51.2,4.705882352941177,0,0,0,0.0032068337,Baixo,2026-05-11T20:10:58.511270
798,70,Masculino,Belo Horizonte,PR,Moderado,14809.42,15705.02,21191.65,57,494,9,"Ações, Cripto, FIIs",Juliana Mendes,Moderado,6.4,218,17.7,45,0,1,6382.230000000001,0,43.095745815838846,612.1304347826087,0.5084745762711864,0,1,1,0.0044311685,Baixo,2026-05-11T20:10:58.511270
799,23,Feminino,Porto Alegre,RJ,Conservador,18885.49,21161.56,20591.65,18,494,0,"Exterior, FIIs",Lucas Oliveira,Moderado,3.5,384,6.6,16,0,1,1706.16,0,9.034237396011434,523.0588235294117,0.0,0,0,1,0.0005833997,Baixo,2026-05-11T20:10:58.511270
800,61,Feminino,Rio de Janeiro,RJ,Conservador,120581.49,105041.37,101622.25,8,330,5,"Fundos, Ações, Renda Fixa",Carlos Silva,Agressivo,6.9,219,6.3,33,1,1,-18959.24000000001,1,-15.723176086147223,77.6470588235294,0.7936507936507937,0,1,0,0.9462029,Alto,2026-05-11T20:10:58.511270
801,62,Masculino,São Paulo,PR,Agressivo,68850.76,74252.95,84835.07,27,533,2,Exterior,Fernanda Alves,Agressivo,9.5,302,13.9,49,1,0,15984.31000000001,0,23.215880260435778,287.82,0.14388489208633093,0,1,1,0.017144796,Baixo,2026-05-11T20:10:58.511270
802,49,Masculino,Belo Horizonte,RJ,Moderado,183536.35,178652.4,218961.0,34,93,8,"Ações, Cripto, Renda Fixa",Bruno Martins,Comercial,6.6,395,3.0,47,1,1,35424.64999999999,0,19.301162957637544,65.875,2.6666666666666665,1,1,1,0.005233782,Baixo,2026-05-11T20:10:58.511270
803,62,Masculino,Rio de Janeiro,SP,Agressivo,81911.52,81027.73,122065.59,56,490,4,Ações,Carlos Silva,Conservador,7.6,346,33.2,11,1,0,40154.06999999999,0,49.021273198202145,2286.6666666666665,0.12048192771084336,0,0,1,0.00015044455,Baixo,2026-05-11T20:10:58.511270
804,64,Feminino,Rio de Janeiro,PR,Conservador,29513.01,34077.67,24747.91,38,354,5,"Cripto, Exterior",Rafael Gomes,Agressivo,7.6,480,4.0,41,1,0,-4765.099999999999,1,-16.14576080176166,320.2857142857143,1.25,0,1,0,0.9726063,Alto,2026-05-11T20:10:58.511270
805,38,Masculino,Porto Alegre,RJ,Moderado,143229.05,124487.67,172570.03,9,88,8,Renda Fixa,Bruno Martins,Moderado,3.6,191,10.2,27,1,0,29340.98000000001,0,20.48535544988954,28.285714285714285,0.7843137254901962,0,0,1,0.0006232255,Baixo,2026-05-11T20:10:58.511270
806,33,Masculino,Rio de Janeiro,RS,Moderado,59377.33,52894.74,38406.53,0,391,8,Fundos,Carlos Silva,Agressivo,0.6,434,4.9,47,0,1,-20970.8,1,-35.31785615823413,0.0,1.6326530612244896,0,1,0,0.99070567,Alto,2026-05-11T20:10:58.511270
807,71,Masculino,São Paulo,RJ,Conservador,105568.59,132465.89,74138.86,41,91,7,"Renda Fixa, Fundos, Exterior",João Pereira,Conservador,1.0,322,3.5,34,0,0,-31429.73,1,-29.771857329912237,106.6,2.0,0,1,0,0.9986029,Alto,2026-05-11T20:10:58.511270
808,38,Masculino,São Paulo,SP,Moderado,139868.72,102626.52,84414.48,20,311,8,Cripto,Lucas Oliveira,Moderado,3.2,274,13.2,7,1,1,-55454.24000000001,0,-39.647349314414264,777.5,0.6060606060606061,0,0,0,0.00093177,Baixo,2026-05-11T20:10:58.511270
809,28,Masculino,Curitiba,MG,Moderado,180152.56,178599.75,270141.4,8,158,3,"Renda Fixa, Exterior",Mariana Costa,Conservador,7.1,232,27.7,26,1,1,89988.84000000003,0,49.95146335972135,46.81481481481482,0.10830324909747292,1,0,1,0.00046884263,Baixo,2026-05-11T20:10:58.511270
810,54,Feminino,São Paulo,RJ,Agressivo,158646.05,197939.58,209737.43,59,444,5,"Fundos, Cripto, Exterior",Ana Souza,Comercial,9.1,270,46.3,21,0,1,51091.38,0,32.20463415256794,1190.7272727272727,0.10799136069114472,1,0,1,0.0005640257,Baixo,2026-05-11T20:10:58.511270
811,53,Feminino,Rio de Janeiro,MG,Conservador,135595.85,144574.71,177366.25,46,268,4,"Fundos, FIIs, Ações",Carlos Silva,Comercial,9.6,102,42.1,53,1,0,41770.39999999999,0,30.80507257412376,228.2962962962963,0.09501187648456057,0,1,1,0.0022256307,Baixo,2026-05-11T20:10:58.511270
812,52,Masculino,São Paulo,RS,Conservador,136247.0,140040.69,144251.98,14,425,4,"Renda Fixa, Cripto, Fundos",Mariana Costa,Conservador,0.7,167,42.1,56,1,1,8004.98000000001,0,5.875344044272542,104.3859649122807,0.09501187648456057,0,1,1,0.032469787,Baixo,2026-05-11T20:10:58.511270
813,36,Masculino,Porto Alegre,RJ,Conservador,189239.0,160824.1,164649.36,34,497,3,"FIIs, Fundos",Bruno Martins,Moderado,9.9,414,8.9,23,0,1,-24589.64000000001,0,-12.993960018812198,704.0833333333334,0.33707865168539325,0,0,0,0.00048571482,Baixo,2026-05-11T20:10:58.511270
814,37,Masculino,Curitiba,PR,Conservador,59869.0,54239.24,44071.84,56,415,1,"FIIs, Renda Fixa, Cripto",Mariana Costa,Conservador,3.6,208,13.1,1,0,1,-15797.16,0,-26.386209891596657,11620.0,0.07633587786259542,0,0,0,0.0003670144,Baixo,2026-05-11T20:10:58.511270
815,74,Masculino,Rio de Janeiro,MG,Conservador,1221.31,1479.29,1045.69,4,177,5,Fundos,Rafael Gomes,Agressivo,8.5,495,4.1,30,1,0,-175.6199999999999,0,-14.37964153245285,22.838709677419356,1.2195121951219514,0,0,0,0.0018783853,Baixo,2026-05-11T20:10:58.511270
816,35,Feminino,Curitiba,RS,Moderado,55118.96,57077.39,51722.2,40,8,8,"Cripto, FIIs",Patrícia Rocha,Agressivo,2.2,185,37.5,21,1,0,-3396.760000000002,0,-6.162598133201356,14.545454545454545,0.21333333333333335,0,0,0,0.0019762998,Baixo,2026-05-11T20:10:58.511270
817,64,Masculino,Rio de Janeiro,PR,Agressivo,44360.38,44752.76,56811.41,57,476,0,Renda Fixa,Patrícia Rocha,Conservador,1.1,463,3.8,0,0,0,12451.03000000001,0,28.067906541828556,27132.0,0.0,0,0,1,0.00018362745,Baixo,2026-05-11T20:10:58.511270
818,58,Feminino,Porto Alegre,PR,Conservador,132705.08,100822.4,144077.32,21,114,6,FIIs,Lucas Oliveira,Agressivo,4.1,126,26.9,13,1,0,11372.24000000002,0,8.569558904602612,171.0,0.2230483271375465,0,0,1,4.1507148e-05,Baixo,2026-05-11T20:10:58.511270
819,66,Feminino,Curitiba,PR,Agressivo,127108.61,90198.42,85129.12,40,41,5,Fundos,Carlos Silva,Conservador,8.7,385,12.3,24,0,1,-41979.49000000001,0,-33.026472400256765,65.6,0.4065040650406504,0,0,0,0.0017677785,Baixo,2026-05-11T20:10:58.511270
820,31,Masculino,Belo Horizonte,PR,Agressivo,119098.82,152233.44,73391.8,22,587,2,"Fundos, Renda Fixa, Ações",Rafael Gomes,Agressivo,2.6,499,12.1,35,0,0,-45707.02,1,-38.377391144597404,358.72222222222223,0.1652892561983471,0,1,0,0.99486107,Alto,2026-05-11T20:10:58.511270
821,32,Feminino,Rio de Janeiro,RJ,Moderado,4232.45,3920.06,2929.27,6,35,0,Fundos,Ana Souza,Conservador,2.0,94,47.6,35,1,1,-1303.18,1,-30.790204255218605,5.833333333333333,0.0,0,1,0,0.9618735,Alto,2026-05-11T20:10:58.511270
822,48,Feminino,Belo Horizonte,RJ,Conservador,146026.83,155069.96,141565.54,55,385,3,"FIIs, Ações, Exterior",Fernanda Alves,Agressivo,9.1,67,36.4,40,0,0,-4461.289999999979,1,-3.055116652193285,516.4634146341464,0.08241758241758242,0,1,0,0.9860488,Alto,2026-05-11T20:10:58.511270
823,18,Feminino,Curitiba,RJ,Moderado,65382.55,48894.97,94142.61,22,272,8,"FIIs, Ações, Renda Fixa",Juliana Mendes,Moderado,9.4,404,40.3,2,0,1,28760.06,0,43.98736360083845,1994.6666666666667,0.19851116625310175,0,0,1,0.0003175424,Baixo,2026-05-11T20:10:58.511270
824,70,Feminino,Belo Horizonte,RS,Conservador,133346.14,147996.69,156503.33,43,15,1,"Fundos, Ações, Cripto",Lucas Oliveira,Moderado,0.6,478,27.7,4,0,0,23157.18999999997,0,17.366224474139237,129.0,0.036101083032490974,0,0,1,0.00012832937,Baixo,2026-05-11T20:10:58.511270
825,71,Masculino,Belo Horizonte,RS,Moderado,111759.11,140765.07,147705.68,24,348,2,"Ações, Renda Fixa",Juliana Mendes,Agressivo,7.4,452,41.9,0,1,0,35946.56999999999,0,32.164330943580346,8352.0,0.0477326968973747,0,0,1,0.00015759503,Baixo,2026-05-11T20:10:58.511270
826,71,Masculino,Curitiba,RS,Agressivo,69203.45,72345.23,70569.33,26,548,1,"Cripto, Exterior, Renda Fixa",Patrícia Rocha,Conservador,3.4,254,31.2,53,1,0,1365.880000000005,1,1.9737166282894922,263.85185185185185,0.032051282051282055,0,1,1,0.9888026,Alto,2026-05-11T20:10:58.511270
827,20,Feminino,Porto Alegre,SP,Conservador,27780.68,21548.62,25711.0,40,573,1,"Exterior, Fundos",João Pereira,Agressivo,4.1,373,45.4,18,1,1,-2069.68,0,-7.450069616726446,1206.3157894736842,0.022026431718061675,0,0,0,0.00038248312,Baixo,2026-05-11T20:10:58.511270
828,33,Masculino,Belo Horizonte,RS,Agressivo,19789.36,20759.69,13804.27,5,170,9,Fundos,Fernanda Alves,Comercial,5.0,132,13.9,32,0,1,-5985.09,1,-30.24397959307426,25.757575757575758,0.6474820143884892,0,1,0,0.9865914,Alto,2026-05-11T20:10:58.511270
829,40,Masculino,Belo Horizonte,RJ,Agressivo,166472.15,193075.79,231119.9,54,346,7,"Ações, Exterior",Fernanda Alves,Comercial,4.6,99,28.8,41,0,0,64647.75,0,38.83397313004007,444.85714285714283,0.24305555555555555,1,1,1,0.00095960475,Baixo,2026-05-11T20:10:58.511270
830,74,Masculino,Porto Alegre,RJ,Moderado,183761.11,173442.91,239779.59,33,486,2,"Fundos, Exterior",Juliana Mendes,Conservador,5.4,330,33.3,53,1,0,56018.48000000001,0,30.484404453151164,297.0,0.060060060060060066,1,1,1,0.001300496,Baixo,2026-05-11T20:10:58.511270
831,28,Masculino,Belo Horizonte,SP,Conservador,130307.82,160005.32,97901.08,8,23,6,Fundos,João Pereira,Agressivo,6.0,215,19.2,29,0,0,-32406.74000000001,0,-24.86937468526448,6.133333333333334,0.3125,0,0,0,0.004373686,Baixo,2026-05-11T20:10:58.511270
832,29,Masculino,Belo Horizonte,SP,Agressivo,21583.39,23508.84,22900.72,59,188,7,"Exterior, Fundos, Ações",Bruno Martins,Agressivo,4.9,292,42.3,11,0,0,1317.330000000002,0,6.103443434974774,924.3333333333334,0.16548463356973997,0,0,1,0.00043213234,Baixo,2026-05-11T20:10:58.511270
833,27,Feminino,Belo Horizonte,RS,Moderado,81003.42,100407.74,84133.18,48,549,2,Cripto,Mariana Costa,Moderado,7.2,426,47.0,9,1,0,3129.759999999995,0,3.863738098959272,2635.2,0.0425531914893617,0,0,1,0.0015312423,Baixo,2026-05-11T20:10:58.511270
